date,usage
2015-01-01,5
2015-01-02,12
2015-01-03,15
2015-01-04,16
2015-01-05,32
2015-01-06,11
2015-01-07,20
2015-01-08,17
2015-01-09,14
2015-01-10,12
2015-01-11,19
2015-01-12,14
2015-01-13,27
2015-01-14,17
2015-01-15,36
2015-01-16,21
2015-01-17,17
2015-01-18,8
2015-01-19,26
2015-01-20,39
2015-01-21,26
2015-01-22,42
2015-01-23,35
2015-01-24,10
2015-01-25,21
2015-01-26,8
2015-01-27,1
2015-01-28,15
2015-01-29,16
2015-01-30,30
2015-01-31,21
2015-02-01,12
2015-02-02,0
2015-02-03,6
2015-02-04,24
2015-02-05,21
2015-02-06,27
2015-02-07,20
2015-02-08,13
2015-02-09,7
2015-02-10,21
2015-02-11,19
2015-02-12,16
2015-02-13,13
2015-02-14,9
2015-02-15,4
2015-02-16,14
2015-02-17,10
2015-02-18,30
2015-02-19,16
2015-02-20,9
2015-02-21,5
2015-02-22,11
2015-02-23,11
2015-02-24,16
2015-02-25,22
2015-02-26,22
2015-02-27,24
2015-02-28,20
2015-03-01,4
2015-03-02,21
2015-03-03,10
2015-03-04,15
2015-03-05,2
2015-03-06,6
2015-03-07,14
2015-03-08,16
2015-03-09,47
2015-03-10,17
2015-03-11,40
2015-03-12,44
2015-03-13,29
2015-03-14,11
2015-03-15,20
2015-03-16,36
2015-03-17,27
2015-03-18,32
2015-03-19,36
2015-03-20,17
2015-03-21,26
2015-03-22,30
2015-03-23,22
2015-03-24,28
2015-03-25,27
2015-03-26,32
2015-03-27,29
2015-03-28,1
2015-03-29,22
2015-03-30,29
2015-03-31,9
2015-04-01,41
2015-04-02,50
2015-04-03,26
2015-04-04,28
2015-04-05,28
2015-04-06,47
2015-04-07,18
2015-04-08,34
2015-04-09,39
2015-04-10,36
2015-04-11,33
2015-04-12,25
2015-04-13,52
2015-04-14,46
2015-04-15,40
2015-04-16,52
2015-04-17,41
2015-04-18,40
2015-04-19,41
2015-04-20,19
2015-04-21,40
2015-04-22,29
2015-04-23,34
2015-04-24,40
2015-04-25,45
2015-04-26,50
2015-04-27,62
2015-04-28,63
2015-04-29,52
2015-04-30,62
2015-05-01,56
2015-05-02,40
2015-05-03,51
2015-05-04,54
2015-05-05,72
2015-05-06,60
2015-05-07,60
2015-05-08,54
2015-05-09,45
2015-05-10,41
2015-05-11,60
2015-05-12,54
2015-05-13,54
2015-05-14,80
2015-05-15,66
2015-05-16,34
2015-05-17,55
2015-05-18,64
2015-05-19,50
2015-05-20,53
2015-05-21,61
2015-05-22,59
2015-05-23,31
2015-05-24,35
2015-05-25,57
2015-05-26,70
2015-05-27,61
2015-05-28,64
2015-05-29,63
